"","id","user_name_anon","user_location","user_location_country","user_description","user_created","user_created_year","user_created_month","user_created_day","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","source","retweets","favorites","is_retweet"
"1997",1364620638745489408,"74381f1c","London, England","UK","The Southern African Times is a regional bloc digital newspaper that covers African and global news.Providing market intelligence & nuanced discourse.","2019-11-21 11:06:55",2019,11,21,145,406,63,"False","2021-02-24 16:58:08","Zimbabwe will receive and additional 200,000free doses of China’s Sinopharm COVID-19 vaccine, a government official… https://t.co/iO9tpEX8J9","","Twitter for iPhone",1,1,"False"
"1998",1365960908535705600,"1d2f912a","Manchester UK","UK","Take the Focus away from the Problems.
Focus on the Solutions. Greed has Poisoned men's Souls.
The rubicon has been crossed. https://t.co/z9zeT6hKrH","2020-11-15 11:38:24",2020,11,15,269,232,7441,"False","2021-02-28 09:43:53","So far there is no treatment or vaccine to combat the #Nipahvirus. However, biotech company #Moderna  currently usi… https://t.co/0a2vuu3Opf","['Nipahvirus', 'Moderna']","Twitter Web App",0,2,"False"
"1999",1364670530486468608,"0894aeaa","London ","UK","#EuropeanUnion here we come. 
#RejoinEU #FBPE #StrongerTogether #FBPPR
#EuropeanUnion #BLM #BlackLivesMatter #MyLifeMATTERS 
 #ToryCorruption #ToryIncompetence","2021-01-04 06:38:20",2021,1,4,2294,3623,1816,"False","2021-02-24 20:16:23","#Vaccinations work 
Make sure you have a #COVID19Vaccine when it's offered.
#COVID19 #AstraZeneca… https://t.co/TCvwbVc8bx","['Vaccinations', 'COVID19Vaccine', 'COVID19', 'AstraZeneca']","Twitter Web App",54,173,"False"
"2000",1364634210120601600,"a9b871b5","Southampton, UK","UK","We provide a totally  bespoke 3D Printing Service for  all sectors using a range of  materials.
PLA, ABS, WOOD, METAL, CARBON FIBRE etc...","2019-07-29 10:40:05",2019,7,29,2072,4960,416,"False","2021-02-24 17:52:04","#LuxurySupercar #GTO #GTOEngineering #Moderna Project ‘Moderna’ On The Final Straight With A Quad-Cam V12… https://t.co/pljyAq7iD5","['LuxurySupercar', 'GTO', 'GTOEngineering', 'Moderna']","dlvr.it",0,0,"False"
"2001",1364584414710218752,"22a695d5","London, England","UK","There is no question that climate change is happening; the only arguable point is what part humans are playing in it. - Sir David Attenborough","2019-01-18 22:26:50",2019,1,18,107,176,116,"False","2021-02-24 14:34:11","#Ghana🇬🇭 becomes the first African country to receive #COVID19 vaccines from the COVAX facility. 600,000 Oxford-Ast… https://t.co/d7y69AlkxU","['Ghana', 'COVID19']","Twitter for iPhone",0,0,"False"
"2002",1366251253467123712,"7bdff7cd","London, England","UK","⏳ It's a marathon, not a sprint. 💎 Do your own DD and #TAKEPROFIT —— $IDEX $OCGN $CBBT $NIO $ACIC $LAC $LTMCF ⚡️ $LINK $ETH $BTC","2021-01-04 12:59:10",2021,1,4,57,157,731,"False","2021-03-01 04:57:37","@chamath Chamath mate. Jump on the $OCGN wagon. Modi just took #covaxin.","['covaxin']","Twitter for iPhone",0,3,"False"
"2003",1366249750450872320,"7bdff7cd","London, England","UK","⏳ It's a marathon, not a sprint. 💎 Do your own DD and #TAKEPROFIT —— $IDEX $OCGN $CBBT $NIO $ACIC $LAC $LTMCF ⚡️ $LINK $ETH $BTC","2021-01-04 12:59:10",2021,1,4,57,157,731,"False","2021-03-01 04:51:38","WHERE THE FUCK IS @CNN NOW! Report on this news about #COVAXIN you idiots. $OCGN https://t.co/Bhwxbm0jOy","['COVAXIN']","Twitter for iPhone",0,5,"False"
"2004",1366243739463786496,"7bdff7cd","London, England","UK","⏳ It's a marathon, not a sprint. 💎 Do your own DD and #TAKEPROFIT —— $IDEX $OCGN $CBBT $NIO $ACIC $LAC $LTMCF ⚡️ $LINK $ETH $BTC","2021-01-04 12:59:10",2021,1,4,57,157,731,"False","2021-03-01 04:27:45","JUST WOKE UP AT 4.20AM to see MODI HAS TAKEN #COVAXIN. THE INDIAN PM. 🚀 $OCGN given even more solid backing now.","['COVAXIN']","Twitter for iPhone",2,6,"False"
"2005",1364628656350507008,"46ff7dc1","London, England","UK","i am Irish, twitter blocked my last account thus have to start again.","2020-08-08 13:07:04",2020,8,8,150,293,17974,"False","2021-02-24 17:29:59","Where can individuals pay for a shot of #SputnikV in London?","['SputnikV']","Twitter for Android",0,0,"False"
"2006",1364586427888107520,"a1a89656","Wales","UK","Learn from mistakes, respect eachother, the time really is now","2021-01-04 14:33:18",2021,1,4,75,89,2755,"False","2021-02-24 14:42:11","@yenanoha @vdycheneeby you;re ok with #SputnikV - it doesn't kill you (or give you long term side effects)

we get… https://t.co/MCqrLyKxvh","['SputnikV']","Twitter Web App",0,2,"False"
"2007",1365237579424165888,"4669da3a","London, England","UK","a maverick, a resilient dreamer, funny & dramatic. cuntrastamu. 
#bloccatodasalvini #risorsedellodio","2020-01-13 23:19:07",2020,1,13,101,276,7678,"False","2021-02-26 09:49:38","London Locked Down: Vaccini &amp; Co https://t.co/SM9IMMK37x #PfizerVaccine #PfizerBioNTech #CoronaVirusUpdates #NHS… https://t.co/ZJ6VjXYBdj","['PfizerVaccine', 'PfizerBioNTech', 'CoronaVirusUpdates', 'NHS']","Twitter for Android",0,0,"False"
"2008",1365046484643807232,"07ad3f99","Manchester, England","UK","","2020-06-03 09:11:57",2020,6,3,7,8,149,"False","2021-02-25 21:10:17","I woulden't take the vaccine if they put a gun to my head (basically same thing) and thank god none of my family ar… https://t.co/napJ2en9pr","","Twitter Web App",0,0,"False"
"2009",1365024307211042816,"088a11d8","Porton Down, England","UK","If you support #kbf: book an undertaker.Appreciate humour and irony. Adore sarcasm, change, disruption😂. British 🇬🇧 but in a very English way🤓 #GCHQ #HUMINT","2019-03-08 19:18:34",2019,3,8,238,355,16351,"False","2021-02-25 19:42:10","Seriously impressed at the #PfizerBioNTech vaccine. 1st jab yesterday. Slight ache where the jab went.

ZERO side e… https://t.co/RnbHHVMCBj","['PfizerBioNTech']","Twitter for Android",0,0,"False"
"2010",1364990098123747328,"daa435f9","South East, England","UK","Attempting to: write a fantasy novel, play video games, read more books, support @nufc and parent. Occasional Finn 🇫🇮","2020-12-28 09:59:00",2020,12,28,28,248,85,"False","2021-02-25 17:26:14","Had my first covid vaccine today. So far all is well #vaccine #PfizerBioNTech","['vaccine', 'PfizerBioNTech']","Twitter for Android",0,0,"False"
"2011",1364931576887443456,"26bbbcf3","City of London, London","UK","Asset | Direction | Range 👨🏻‍💻 Global Financial Markets | Trading and Investments. @etoro partner 💚 - ADR Trading Group","2020-11-17 13:21:07",2020,11,17,485,247,1081,"False","2021-02-25 13:33:41","Another major #vaccine developer, #Moderna, will announce its earnings today as it is set to begin trials on a new… https://t.co/0Hx6NIvu6F","['vaccine', 'Moderna']","Twitter for iPhone",0,0,"False"
"2012",1364888331864186880,"ae7519a4","London","UK","Founder & Chairman of @Futuresciencegp. Founder & Chairman of @thedrakefdn. Founder of @DrakeCalleja. Co-Founder @DrakeYolanDaAwd. Founder of @troubetzkoyart","2019-08-02 08:52:44",2019,8,2,23703,121,136,"False","2021-02-25 10:41:51","The jab now follows #Pfizer’s and #Moderna’s successful introduction and will hopefully will increase the rate of v… https://t.co/oym60r9wuT","['Pfizer', 'Moderna']","Twitter Web App",1,1,"False"
"2013",1365023607655653376,"0ab3163b","UK","UK","Telecomms and renewable energy geek. Off grid in Shropshire,UK. Andy@x31.com","2020-05-17 14:27:00",2020,5,17,17,44,281,"False","2021-02-25 19:39:23","I guess the EU will have a problem demonstrating ""damage"" as a result of production delays in Belgium.… https://t.co/nvuUejbJIW","","Twitter Web App",0,0,"False"
"2014",1364860348340330496,"a1a89656","Wales","UK","Learn from mistakes, respect eachother, the time really is now","2021-01-04 14:33:18",2021,1,4,76,92,2788,"False","2021-02-25 08:50:39","@Stredni_trida @WelshGovernment It's ok if you can get #SputnikV;  4 million+ vaccinations and not a single death o… https://t.co/Ct7YQcw9DZ","['SputnikV']","Twitter Web App",1,1,"False"
"2015",1365365022654947328,"3818409d","London","UK","General The Badger RPR 🔱 Club cyclist, time triallist & Club Welfare Officer with @545rouleurs. Tweeting about bike racing here and shipping law at @JWatthey","2020-08-13 06:24:36",2020,8,13,258,886,1481,"False","2021-02-26 18:16:03","New data from Cambridge / Addenbrookes: 2 weeks after the first dose, Pfizer (that's the one they were examining) c… https://t.co/WLZxQI8yzB","","Twitter for Android",3,13,"False"
"2016",1365362177717239808,"f2e2ec1c","United Kingdom","UK","Medical Student @UCL • iBSc Oncology ‘21 • Chair @UCLOncologySoc at @UCLMedSoc • Co-Founder @OncologySeries • she/her • Interested in #RadOnc #PedsOnc","2019-07-15 11:55:59",2019,7,15,760,775,1925,"False","2021-02-26 18:04:45","Fantastic to finish off the week receiving the #PfizerBioNTech #COVID19 #Vaccine - completely painless! Super grate… https://t.co/M72VEXWCL5","['PfizerBioNTech', 'COVID19', 'Vaccine']","Twitter for iPhone",0,9,"False"
"2017",1365262276949860352,"e067f48f","Yorkshire","UK","Leanne Jaques - Mum of two girls - Blogger - Female Founder - Passionate about raising awareness of Pathological Demand Avoidance and supporting other families.","2020-04-16 20:18:46",2020,4,16,479,922,919,"False","2021-02-26 11:27:46","A great start to the day. The sun is shining and I’ve had my first vaccine!
#COVID19Vaccine #carer #send #nhs… https://t.co/lY4wCw6Z5b","['COVID19Vaccine', 'carer', 'send', 'nhs']","Twitter for iPhone",0,8,"False"
"2018",1365603668976947200,"a1a89656","Wales","UK","Learn from mistakes, respect eachother, the time really is now","2021-01-04 14:33:18",2021,1,4,79,93,2823,"False","2021-02-27 10:04:21","@Admiral_JKirk @wef #Switzerland and many other free/caring world countries have informed choice

#SPUTNIKV : 4 mil… https://t.co/wMToUISnuK","['Switzerland', 'SPUTNIKV']","Twitter Web App",1,1,"False"
"2019",1365592807319236608,"a1a89656","Wales","UK","Learn from mistakes, respect eachother, the time really is now","2021-01-04 14:33:18",2021,1,4,79,93,2823,"False","2021-02-27 09:21:11","..

There is informed choice in #Switzerland regarding #vaccinations 

Needless to say, #SPUTNIKV which carries no… https://t.co/25oWOCfSwq","['Switzerland', 'vaccinations', 'SPUTNIKV']","Twitter Web App",1,4,"False"
"2020",1365570749524832256,"a1a89656","Wales","UK","Learn from mistakes, respect eachother, the time really is now","2021-01-04 14:33:18",2021,1,4,79,93,2823,"False","2021-02-27 07:53:32","@Admiral_JKirk It's not a vaccination - it's a dose of mRNA chemicals which also carries the risk of death/permanen… https://t.co/HrYkgN6yFr","","Twitter Web App",1,2,"False"
"2021",1365691867002789888,"cf980783","Edinburgh, Scotland","UK","Paramedic and photo-taking Gaelic learner from Oban on the west coast of Scotland","2019-01-30 16:13:17",2019,1,30,37,47,3614,"False","2021-02-27 15:54:49","Got my second dose of the #PfizerBioNTech vaccine today. Many thanks to @NHS_Lothian and everyone working at the… https://t.co/bXZOJushCB","['PfizerBioNTech']","Twitter for iPhone",1,5,"False"
"2022",1365829560068096000,"6d851d75","London","UK","Conscientious objector
Looking for the truth, the whole truth and nothing but the truth.... so help me God !!!!","2019-03-27 18:54:12",2019,3,27,1398,2445,13428,"False","2021-02-28 01:01:57","On a better note my Cousin had #oxfordastrazeneca and had no adverse reactions","['oxfordastrazeneca']","Twitter for Android",0,0,"False"
"2023",1365774675599634432,"4951d265","Brighton, England","UK","Licenced ham radio operator from Southeast England and uploader of radio related videos in my little corner of YouTube land...","2020-05-23 13:35:30",2020,5,23,85,53,75,"False","2021-02-27 21:23:52","Had my #oxfordastrazeneca jab today. 2nd one in 9-12 weeks so they said, no side effects yet. Just doing my part to… https://t.co/rTdbpMl28i","['oxfordastrazeneca']","Twitter for iPhone",1,7,"False"
"2024",1365787272612872192,"5a4f4a8b","Scotland","UK","Specialist in UK affairs, Kind, conscientious, hardworking, seeking for freedom of speech","2020-10-11 08:26:29",2020,10,11,46,451,1500,"False","2021-02-27 22:13:55","Some European countries have unilaterally sought to buy his Russian #SputnikV vaccine and closed their borders.
Som… https://t.co/60xZZxJZds","['SputnikV']","Twitter Web App",0,1,"False"
"2025",1365712274929942528,"a1a89656","Wales","UK","Learn from mistakes, respect eachother, the time really is now","2021-01-04 14:33:18",2021,1,4,78,94,2837,"False","2021-02-27 17:15:54","@LubimbiThandi @WelshGovernment I sent out several tweets to @fmwales about this - and the alternatives and press r… https://t.co/n45jPRa7X2","","Twitter Web App",0,0,"False"
"2026",1365705944517255168,"a1a89656","Wales","UK","Learn from mistakes, respect eachother, the time really is now","2021-01-04 14:33:18",2021,1,4,78,94,2837,"False","2021-02-27 16:50:45","#SanMarino (Italy) and #Austria will now take #SPUTNIKV 

Decision is based on ""availability politics"" within #EU a… https://t.co/IQMk0Ggco9","['SanMarino', 'Austria', 'SPUTNIKV', 'EU']","Twitter Web App",1,2,"False"
"2027",1366082063233933312,"8696e469","Oxfordshire, United Kingdom","UK","Academic Publishing | Oxford City Council Candidate 2021 Quarry & Risinghurst @OxonTories | DC at CWO Oxon @CWOSouthern| NED at BHSQ @BritishHorse | she/her","2019-02-13 10:11:14",2019,2,13,20,241,36,"False","2021-02-28 17:45:19","I received a text this afternoon inviting me for my first jab 🙌🙌 Going there tomorrow. Thank you scientists, resear… https://t.co/vyPfst73A4","","Twitter for iPhone",0,2,"False"
"2028",1365989102085152768,"8ecdb6d3","London, England","UK","A conservative news platform with a right-wing perspective on key current affairs, political, economic, and cultural issues","2019-04-07 08:43:46",2019,4,7,507,917,4,"False","2021-02-28 11:35:55","PM #Orban receives jab

""I am vaccinated,"" writes #Hungarian PM #Orban on FB. Attached photo reveals he was inocula… https://t.co/BjRDjWRogE","['Orban', 'Hungarian', 'Orban']","Twitter Web App",1,2,"False"
"2029",1366314976953176064,"0b3c5d16","Lancaster, England","UK","this is where I come to rant when I can't in the real world","2020-06-10 12:10:51",2020,6,10,4,28,83,"False","2021-03-01 09:10:50","Thought I was going to get an easy ride with COVID vaccine- how wrong I was #GetVaccinated #OxfordAstraZeneca","['GetVaccinated', 'OxfordAstraZeneca']","Twitter for iPhone",0,0,"False"
"2030",1366011719588454400,"96f148c0","Shrewsbury, England","UK","32 - my dog is the star of the show here","2020-02-02 16:31:28",2020,2,2,646,1287,10155,"False","2021-02-28 13:05:47","Boom! Come at me Rona!

If this is Bill Gates microchip however he will be bitterly disappointed as I only work, wa… https://t.co/AcGoI30HyP","","Twitter for Android",0,5,"False"
"2031",1366286701006520320,"4fd47a0a","England, United Kingdom","UK","Save Husband MenToo Justice for Sandeep Nahar frm wife Kanchan Sharma and mother in law & All husband's. #PrimeMinisterImranKhan @imrankhanpti","2021-02-23 08:22:16",2021,2,23,8,120,331,"False","2021-03-01 07:18:28","Save Husband - Men Too from domestic violence from Wife &amp; Mother in law #JusticeforSandeepNahar #kanchansharma… https://t.co/NY0Qc7prLg","['JusticeforSandeepNahar', 'kanchansharma']","Twitter for Android",2,10,"False"
"2032",1366387616506138624,"8696e469","Oxfordshire, United Kingdom","UK","Academic Publishing | Oxford City Council Candidate 2021 Quarry & Risinghurst @OxonTories | DC at CWO Oxon @CWOSouthern| NED at BHSQ @BritishHorse | she/her","2019-02-13 10:11:14",2019,2,13,20,241,36,"False","2021-03-01 13:59:28","Keep the faith. Light at the end of the tunnel. Had mine today and didn’t even feel it. Walked straight in and stra… https://t.co/iuE2Q6VFYG","","Twitter Web App",0,0,"False"
"2033",1366484879081426944,"8a064790","UK","UK","Sensible debate welcome.  Personal abuse = block.  Retweets not necessarily an endorsement...","2020-08-26 20:30:09",2020,8,26,206,314,15510,"False","2021-03-01 20:25:57","Brand new mRNA technology vaccines - never before trialled on humans - manufacturers exempt from prosecution

What… https://t.co/qMeFDR50Xm","","Twitter for iPad",0,0,"False"
"2034",1366765596784939008,"bb21427c","London, England","UK","Lib Dem 🔸 candidate for Barnet & Camden 2021. PPC for Chipping Barnet 2017 & 2015.","2019-06-07 14:29:18",2019,6,7,2014,4999,6482,"False","2021-03-02 15:01:26","@YoungLiberalsUK @thomasbrake Strange time to unlock schools and universities while London is currently struggling… https://t.co/pbPjPriXnJ","","Twitter for Android",0,0,"False"
"2035",1366763508344438784,"bb21427c","London, England","UK","Lib Dem 🔸 candidate for Barnet & Camden 2021. PPC for Chipping Barnet 2017 & 2015.","2019-06-07 14:29:18",2019,6,7,2014,4999,6482,"False","2021-03-02 14:53:08","@ManleyAjmanley @HelenTBracken @jon15790613 @DrSimonAshworth @cfinnecy @doctorshaib @match_joe @DNewtonC… https://t.co/jPdkECLLBB","","Twitter for Android",3,2,"False"
"2036",1366667127005057024,"a2be7e3c","Burntwood, England","UK","🇬🇧🇪🇺🏳️‍🌈📊🖥️⌨️🖱️🔶
NHS employee. Currently studying for a MSc in Data Analytics & Finance. Whovian. Owned by a cat. Gay. He/Him.","2019-02-11 18:18:34",2019,2,11,121,279,1477,"False","2021-03-02 08:30:09","I've had my Covid vaccination. Thank you @NHSuk Darwin Medical Practice, Burntwood #COVID19Vaccine… https://t.co/TefrrcFexb","['COVID19Vaccine']","Twitter for Android",0,0,"False"
"2037",1366773567573143552,"c554a752","London, England","UK","Let’s make some dough together!! Help millennials to get disgustingly rich! Don’t forget DD! 🇬🇧","2021-01-13 19:27:29",2021,1,13,47,174,267,"False","2021-03-02 15:33:06","$OCGN starting to move up ⬆️ #Covaxin","['Covaxin']","Twitter for iPhone",0,1,"False"
"2038",1366764927055237120,"5d26ce7a","Leeds, England","UK","$ocgn #ocgn #dogecoin","2020-06-11 20:27:59",2020,6,11,85,366,4273,"False","2021-03-02 14:58:46","Absolutely huge news #ocgn $ocgn #Covaxin 🚀🚀🚀🚀🚀 https://t.co/fWE35mrgqE","['ocgn', 'Covaxin']","Twitter for iPhone",1,1,"False"
"2039",1366519771848708096,"7bdff7cd","London, England","UK","⏳ It's a marathon, not a sprint. 💎 Do your own DD and #TAKEPROFIT —— $IDEX $OCGN $CBBT $NIO $ACIC $LAC $LTMCF ⚡️ $LINK $ETH $BTC","2021-01-04 12:59:10",2021,1,4,59,159,766,"False","2021-03-01 22:44:36","Why you should also be #bullish on $OCGN (MEGA THREAD) 🚀✅ 

Covid Play + More! #COVAXIN 
https://t.co/Q8ui8dU7Av  $PFE $MRNA $NVAX","['bullish', 'COVAXIN']","Twitter Web App",3,1,"False"
"2040",1366516857881169920,"7bdff7cd","London, England","UK","⏳ It's a marathon, not a sprint. 💎 Do your own DD and #TAKEPROFIT —— $IDEX $OCGN $CBBT $NIO $ACIC $LAC $LTMCF ⚡️ $LINK $ETH $BTC","2021-01-04 12:59:10",2021,1,4,59,159,766,"False","2021-03-01 22:33:02","@isastrangeone @Ocugen @RareDiseases Do you understand that it is not the fault of $OCGN if you are waiting on effi… https://t.co/VdJTqZNm2N","","Twitter Web App",2,7,"False"
"2041",1366510640194609152,"9f63bded","London, England","UK","Realist","2020-12-29 03:16:34",2020,12,29,102,205,914,"False","2021-03-01 22:08:19","@TheophanesRex If Canada has got #Covaxin which is indigenously developed by India then the efficacy data has still… https://t.co/0rA4ukq3j3","['Covaxin']","Twitter for Android",1,1,"False"
"2042",1366509618365689856,"9f63bded","London, England","UK","Realist","2020-12-29 03:16:34",2020,12,29,102,205,914,"False","2021-03-01 22:04:16","@indianproud12 This rally was to support the farm bills that Indian Govt passed. Canadian Govt. has already support… https://t.co/hp1F4zRcH6","","Twitter for Android",1,1,"False"
"2043",1366370370865913856,"7bdff7cd","London, England","UK","⏳ It's a marathon, not a sprint. 💎 Do your own DD and #TAKEPROFIT —— $IDEX $OCGN $CBBT $NIO $ACIC $LAC $LTMCF ⚡️ $LINK $ETH $BTC","2021-01-04 12:59:10",2021,1,4,59,159,766,"False","2021-03-01 12:50:57","Check through their tweets this morning. India is vaccinating its Government. Guess what with? #COVAXIN 🌟 https://t.co/AdXexO42aR","['COVAXIN']","Twitter for iPhone",1,0,"False"
"2044",1366369935291777024,"7bdff7cd","London, England","UK","⏳ It's a marathon, not a sprint. 💎 Do your own DD and #TAKEPROFIT —— $IDEX $OCGN $CBBT $NIO $ACIC $LAC $LTMCF ⚡️ $LINK $ETH $BTC","2021-01-04 12:59:10",2021,1,4,59,159,766,"False","2021-03-01 12:49:13","@MoHFW_INDIA @PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @mygovindia @COVIDNewsByMIB Was it #Covaxin ?","['Covaxin']","Twitter for iPhone",1,0,"False"
"2045",1366369320255819776,"7bdff7cd","London, England","UK","⏳ It's a marathon, not a sprint. 💎 Do your own DD and #TAKEPROFIT —— $IDEX $OCGN $CBBT $NIO $ACIC $LAC $LTMCF ⚡️ $LINK $ETH $BTC","2021-01-04 12:59:10",2021,1,4,59,159,766,"False","2021-03-01 12:46:46","@SuperDuperInvst Did you see the news about India’s PM getting #covaxin? Big catalyst for $OCGN ahead of interim ef… https://t.co/Li8RfkS9mI","['covaxin']","Twitter for iPhone",1,3,"False"
"2046",1366982246549377024,"a1a89656","Wales","UK","Learn from mistakes, respect eachother, the time really is now","2021-01-04 14:33:18",2021,1,4,82,93,2972,"False","2021-03-03 05:22:19","@MailOnline irresponsible 

most definitely 

I suspect it isn't #moderna either 

What about this outrage - puttin… https://t.co/IJo8OCOHS0","['moderna']","Twitter Web App",0,0,"False"
"2047",1367197285440962560,"2543ff35","United Kingdom","UK","The HNA is a professional group that represents specialist nurses caring for people with bleeding disorders in the UK.","2020-05-14 11:04:13",2020,5,14,231,138,275,"False","2021-03-03 19:36:48","@ProfMakris Have seen anecdotal evidence of this too. A number of colleagues all of whom had Covid infections last… https://t.co/Xhb70YnI1V","","Twitter for Android",0,1,"False"
"2048",1367410517908856832,"8ecdb6d3","London, England","UK","A conservative news platform with a right-wing perspective on key current affairs, political, economic, and cultural issues","2019-04-07 08:43:46",2019,4,7,510,918,4,"False","2021-03-04 09:44:07","#China will deliver #Sinopharm vaccines to the Czech Republic at the request of #Czech President @MZemanOficialni,… https://t.co/i9yI0UU3uK","['China', 'Sinopharm', 'Czech']","Twitter Web App",0,1,"False"
"2049",1367086187178053632,"8a064790","UK","UK","Sensible debate welcome.  Personal abuse = block.  Retweets not necessarily an endorsement...","2020-08-26 20:30:09",2020,8,26,208,313,15626,"False","2021-03-03 12:15:20","“A vaccine is supposed to trigger immunity. It’s not supposed to trigger you to make a toxin.”

#vaccine #COVID19… https://t.co/LRMQILfoCN","['vaccine', 'COVID19']","Twitter for Mac",0,1,"False"
"2050",1367170461822554112,"13328904","London, England","UK","new to Twitter. Lover of walks, planes and sprouts.🏳️‍🌈","2020-11-24 00:04:35",2020,11,24,798,363,3293,"False","2021-03-03 17:50:13","I’VE BEEN VACCINATED! 🎉 #oxfordastrazeneca","['oxfordastrazeneca']","Twitter for iPhone",0,16,"False"
"2051",1367243141909073920,"7bdff7cd","London, England","UK","⏳ It's a marathon, not a sprint. 💎 Do your own DD and #TAKEPROFIT —— $IDEX $OCGN $CBBT $NIO $ACIC $LAC $LTMCF ⚡️ $LINK $ETH $BTC","2021-01-04 12:59:10",2021,1,4,60,161,784,"False","2021-03-03 22:39:01","$OCGN Price estimate for Weds 10th March: $22-27! #bullish! #covaxin","['bullish', 'covaxin']","Twitter for iPhone",1,5,"False"
"2052",1367205986830811136,"7bdff7cd","London, England","UK","⏳ It's a marathon, not a sprint. 💎 Do your own DD and #TAKEPROFIT —— $IDEX $OCGN $CBBT $NIO $ACIC $LAC $LTMCF ⚡️ $LINK $ETH $BTC","2021-01-04 12:59:10",2021,1,4,60,161,784,"False","2021-03-03 20:11:23","Ocugen’s COVID-19 Vaccine Co-Development Partner, Bharat Biotech shares Phase 3 Interim Results of #COVAXIN, Demons… https://t.co/Kp8IGJd90V","['COVAXIN']","Twitter Web App",0,0,"False"
"2053",1367162148917563392,"c554a752","London, England","UK","Let’s make some dough together!! Help millennials to get disgustingly rich! Don’t forget DD! 🇬🇧","2021-01-13 19:27:29",2021,1,13,54,177,280,"False","2021-03-03 17:17:11","Waiting impatiently for FDA approval $OCGN #Covaxin https://t.co/PkuWKfi5ny","['Covaxin']","Twitter for iPhone",2,11,"False"
"2054",1.36711338643e+18,"c554a752","London, England","UK","Let’s make some dough together!! Help millennials to get disgustingly rich! Don’t forget DD! 🇬🇧","2021-01-13 19:27:29",2021,1,13,54,177,280,"False","2021-03-03 14:03:25","$OCGN #Baharat #Covaxin 
Joy of Vaccination for this lad
COVAXIN 81% efficiency!! #share #FDA https://t.co/OR66vQWMYM","['Baharat', 'Covaxin', 'share', 'FDA']","Twitter for iPhone",3,5,"False"
"2055",1367087411608449024,"a7395199","London/Noida","UK","Doctoral Candidate @KingsCollegeLon working on India's Science and Technology Diplomacy ■ Ex: @cardiffmet @MiddlesexUni ■ Harvard Purist ■ ❤ in Agra & Cardiff.","2019-02-25 19:43:44",2019,2,25,656,731,2125,"False","2021-03-03 12:20:12","""Clinical trial to continue through to final analysis at 130 confirmed cases in order to gather further data and to… https://t.co/97CmbkrQ30","","Twitter for Android",0,0,"False"
"2056",1367087058444025856,"7bdff7cd","London, England","UK","⏳ It's a marathon, not a sprint. 💎 Do your own DD and #TAKEPROFIT —— $IDEX $OCGN $CBBT $NIO $ACIC $LAC $LTMCF ⚡️ $LINK $ETH $BTC","2021-01-04 12:59:10",2021,1,4,60,161,784,"False","2021-03-03 12:18:48","THE NEWS IS OUT. #COVAXIN by @BharatBiotech shows 81% interim efficacy. HUGE news for US partners @Ocugen aka $OCGN… https://t.co/03N3uO69Ml","['COVAXIN']","Twitter for iPhone",1,2,"False"
"2057",1367473166860374016,"75700cf8","Oxford, England","UK","Introvert | Book Nerd | Hemodialysis Nurse at Tarver Dialysis Unit, Churchill Hospital, OUH","2020-05-18 11:35:37",2020,5,18,0,19,6,"False","2021-03-04 13:53:04","I’d rather have a vaccine than to have the virus (again) 😉 one down, one more to go 😊 Thank you @OUHospitals 🥰… https://t.co/M3TRbzpgLN","","Twitter for iPhone",0,1,"False"
"2058",1367540547951489024,"a1a89656","Wales","UK","Learn from mistakes, respect eachother, the time really is now","2021-01-04 14:33:18",2021,1,4,80,96,3115,"False","2021-03-04 18:20:48","@mkomsomolets at least he will live to see another day 

around the EU there are many deaths arising from the use o… https://t.co/l9RkyP2yuI","","Twitter Web App",1,1,"False"
"2059",1367773097600942080,"a5dd5f91","North London ","UK","Though she be but little she is fierce.
Wig dresser and Family Support Worker (counsellor in the making, watch this space.)","2020-03-08 13:19:45",2020,3,8,151,490,5321,"False","2021-03-05 09:44:53","Vaccine update. Slept badly, a bit manic. Plus a good book! Feel blurry around the edges and a bit wobbly today. I'… https://t.co/Mf4LzLfAKp","","Twitter for Android",0,7,"False"
"2060",1367574390150492160,"e927f8a7","Cornwall, UK","UK","Debating medic. @7Cups volunteer. Passionate about social equalities & food. Therapy. Tattoos. Humour (with a side of filth) Love my Cornish life 🌊 🏄 🌱 🌈","2020-05-01 13:51:11",2020,5,1,765,810,4099,"False","2021-03-04 20:35:17","Feeling lucky to be vaccinated. #vaccinated #CovidVaccine #AstraZeneca #oxfordastrazeneca https://t.co/wCaZRBSj0D","['vaccinated', 'CovidVaccine', 'AstraZeneca', 'oxfordastrazeneca']","Twitter for iPhone",2,32,"False"
"2061",1367419795562446848,"52200b7a","Leicester, England","UK","Northerner living in the Midlands. into geeky stuff, gaymer, tv series & movies, most things tech. PSN 🎮 Gamer-Fox89 / XBL Gamerfox89","2020-01-02 21:40:05",2020,1,2,844,259,3670,"False","2021-03-04 10:20:59","Just had my vaccine for #COVID19 ☺️ 💉🦠

So far no side affects or bad feelings! Happy days! 

#CovidVaccine #AstraZeneca #oxfordastrazeneca","['COVID19', 'CovidVaccine', 'AstraZeneca', 'oxfordastrazeneca']","Twitter for iPhone",0,15,"False"
